model	term	HR	HR_low	HR_high	pvalue
M1_ImmuneStroma_continuous	Immune_Stroma_ratio	1.16631944662547	0.180426936984552	7.53934570032198	0.871639786605669
M2_ImmuneStroma_tertiles_vs_mid	Immune_Stroma_tertileLow	0.401062264753046	0.161475763895987	0.996130541995477	0.0490316438466115
M2_ImmuneStroma_tertiles_vs_mid	Immune_Stroma_tertileHigh	0.35268408335266	0.14655821948754	0.848714340862203	0.0200146930160902
